# Output from hector version 1.1
run_name,Year,Ca,Ftot
rcp45_doeclim_step_conc_in2010_x4,1969,323.902,0.328668
rcp45_doeclim_step_conc_in2010_x4,1970,324.985,0.594883
rcp45_doeclim_step_conc_in2010_x4,1971,325.855,0.813884
rcp45_doeclim_step_conc_in2010_x4,1972,327.14,0.910981
rcp45_doeclim_step_conc_in2010_x4,1973,328.678,0.928314
rcp45_doeclim_step_conc_in2010_x4,1974,329.743,0.839254
rcp45_doeclim_step_conc_in2010_x4,1975,330.585,0.792621
rcp45_doeclim_step_conc_in2010_x4,1976,331.748,0.975444
rcp45_doeclim_step_conc_in2010_x4,1977,333.272,1.19152
rcp45_doeclim_step_conc_in2010_x4,1978,334.848,1.23296
rcp45_doeclim_step_conc_in2010_x4,1979,336.525,1.28178
rcp45_doeclim_step_conc_in2010_x4,1980,338.36,1.4052
rcp45_doeclim_step_conc_in2010_x4,1981,339.728,1.39106
rcp45_doeclim_step_conc_in2010_x4,1982,340.793,0.76947
rcp45_doeclim_step_conc_in2010_x4,1983,342.197,0.540928
rcp45_doeclim_step_conc_in2010_x4,1984,343.783,1.15761
rcp45_doeclim_step_conc_in2010_x4,1985,345.283,1.51129
rcp45_doeclim_step_conc_in2010_x4,1986,346.798,1.63174
rcp45_doeclim_step_conc_in2010_x4,1987,348.645,1.73008
rcp45_doeclim_step_conc_in2010_x4,1988,350.738,1.84089
rcp45_doeclim_step_conc_in2010_x4,1989,352.488,1.92438
rcp45_doeclim_step_conc_in2010_x4,1990,353.855,1.9771
rcp45_doeclim_step_conc_in2010_x4,1991,355.017,1.08903
rcp45_doeclim_step_conc_in2010_x4,1992,355.885,0.530048
rcp45_doeclim_step_conc_in2010_x4,1993,356.777,1.30768
rcp45_doeclim_step_conc_in2010_x4,1994,358.127,1.90282
rcp45_doeclim_step_conc_in2010_x4,1995,359.837,2.142
rcp45_doeclim_step_conc_in2010_x4,1996,361.462,2.25215
rcp45_doeclim_step_conc_in2010_x4,1997,363.155,2.32567
rcp45_doeclim_step_conc_in2010_x4,1998,365.322,2.41116
rcp45_doeclim_step_conc_in2010_x4,1999,367.348,2.48728
rcp45_doeclim_step_conc_in2010_x4,2000,368.865,2.53926
rcp45_doeclim_step_conc_in2010_x4,2001,370.467,2.56754
rcp45_doeclim_step_conc_in2010_x4,2002,372.522,2.59794
rcp45_doeclim_step_conc_in2010_x4,2003,374.76,2.63201
rcp45_doeclim_step_conc_in2010_x4,2004,376.813,2.66341
rcp45_doeclim_step_conc_in2010_x4,2005,378.813,2.64496
rcp45_doeclim_step_conc_in2010_x4,2006,380.827,2.56945
rcp45_doeclim_step_conc_in2010_x4,2007,382.777,2.54178
rcp45_doeclim_step_conc_in2010_x4,2008,384.8,2.58298
rcp45_doeclim_step_conc_in2010_x4,2009,386.952,2.62599
rcp45_doeclim_step_conc_in2010_x4,2010,1112.21,8.28777
rcp45_doeclim_step_conc_in2010_x4,2011,1112.42,8.30219
rcp45_doeclim_step_conc_in2010_x4,2012,1112.88,8.31784
rcp45_doeclim_step_conc_in2010_x4,2013,1113.37,8.33368
rcp45_doeclim_step_conc_in2010_x4,2014,1113.88,8.34963
rcp45_doeclim_step_conc_in2010_x4,2015,1114.4,8.36559
rcp45_doeclim_step_conc_in2010_x4,2016,1114.93,8.38163
rcp45_doeclim_step_conc_in2010_x4,2017,1115.48,8.39774
rcp45_doeclim_step_conc_in2010_x4,2018,1116.04,8.4139
rcp45_doeclim_step_conc_in2010_x4,2019,1116.61,8.43008
rcp45_doeclim_step_conc_in2010_x4,2020,1117.21,8.44628
rcp45_doeclim_step_conc_in2010_x4,2021,1117.83,8.46312
rcp45_doeclim_step_conc_in2010_x4,2022,1118.47,8.4798
rcp45_doeclim_step_conc_in2010_x4,2023,1119.13,8.49627
